 Loan Number ,Disbursement Date,Loan Term,Loan Amount,Closing Balance,Interest Rate,Admin Fee,Credit Insurance Fee,Loan Type
"100,120,708,000,623",26/04/2023,9,461.01,-318.51,0.09,0.0683,0.017,SSB
"100,120,708,000,624",24/04/2023,9,123.52,-85.78,0.09,0.0683,0.017,SSB
"100,120,708,000,625",25/04/2023,6,179.77,-70.92,0.09,0.0683,0.017,SSB
"100,120,708,000,626",25/04/2023,9,292.27,-202.43,0.09,0.0683,0.017,SSB
"100,120,708,000,627",24/04/2023,9,517.26,-359.14,0.09,0.0683,0.017,SSB
"100,120,708,000,628",24/04/2023,9,573.51,-28.65,0.09,0.0683,0.017,SSB
"100,120,708,000,629",24/04/2023,9,404.76,-281.03,0.09,0.0683,0.017,SSB
"100,120,708,000,630",24/04/2023,9,517.26,-359.14,0.09,0.0683,0.017,SSB
"100,120,708,000,631",24/04/2023,9,179.77,-124.8,0.09,0.0683,0.017,SSB
"100,120,708,000,632",24/04/2023,9,236.02,-37.76,0.09,0.0683,0.017,SSB
"100,120,708,000,633",24/04/2023,9,348.52,-241.96,0.09,0.0683,0.017,SSB
"100,120,708,000,634",20/04/2023,9,911,-638.67,0.09,0.0683,0.017,SSB
"100,120,708,000,635",24/04/2023,9,461.01,-320.08,0.09,0.0683,0.017,SSB
"100,120,708,000,636",20/04/2023,9,236.02,-165.46,0.09,0.0683,0.017,SSB
"100,120,708,000,637",27/04/2023,9,123.52,-19.61,0.09,0.0683,0.017,SSB
"100,120,708,000,638",26/04/2023,3,123.52,-0.5,0.09,0.0683,0.017,SSB
"100,120,708,000,639",28/04/2023,9,292.27,-200.99,0.09,0.0683,0.017,SSB
"100,120,708,000,640",28/04/2023,9,179.77,-123.63,0.09,0.0683,0.017,SSB
"100,120,708,000,641",25/04/2023,9,348.52,-241.41,0.09,0.0683,0.017,SSB
"100,120,708,000,642",25/04/2023,6,573.51,-226.25,0.09,0.0683,0.017,SSB
"100,120,708,000,643",28/04/2023,9,292.27,108.39,0.09,0.0683,0.017,SSB
"100,120,708,000,644",28/04/2023,6,179.77,-142.97,0.09,0.0683,0.017,SSB
"100,120,708,000,645",27/04/2023,9,573.51,-395.32,0.09,0.0683,0.017,SSB
"100,120,708,000,646",26/04/2023,9,348.52,-240.81,0.09,0.0683,0.017,SSB
"100,120,708,000,647",27/04/2023,6,123.52,-48.47,0.09,0.0683,0.017,SSB
"100,120,708,000,648",25/04/2023,9,179.77,-124.52,0.09,0.0683,0.017,SSB
"100,120,708,000,649",28/04/2023,9,686,-471.75,0.09,0.0683,0.017,SSB
"100,120,708,000,650",27/04/2023,9,629.76,-434.05,0.09,0.0683,0.017,SSB
"100,120,708,000,651",28/04/2023,9,236.02,-162.3,0.09,0.0683,0.017,SSB
"100,120,708,000,652",24/04/2023,9,686,-476.29,0.09,0.0683,0.017,SSB
"100,120,708,000,653",25/04/2023,9,573.51,-397.23,0.09,0.0683,0.017,SSB
"100,120,708,000,654",30/04/2023,9,950,-651.62,0.09,0.0683,0.017,SSB
"100,120,708,000,655",25/04/2023,9,573.51,-397.23,0.09,0.0683,0.017,SSB
"100,120,708,000,656",20/04/2023,9,179.77,-162.4,0.09,0.0683,0.017,SSB
"100,120,708,000,657",26/04/2023,9,236.02,-163.1,0.09,0.0683,0.017,SSB
"100,120,708,000,658",20/04/2023,6,461.01,-257.63,0.09,0.0683,0.017,SSB
"100,120,708,000,659",20/04/2023,9,461.01,-391.32,0.09,0.0683,0.017,SSB
"100,120,708,000,660",20/04/2023,9,179.77,-126.04,0.09,0.0683,0.017,SSB
"100,120,708,000,661",20/04/2023,9,236.02,0,0.09,0.0683,0.017,SSB
"100,120,708,000,662",25/04/2023,9,573.51,-397.23,0.09,0.0683,0.017,SSB
"100,120,708,000,663",25/04/2023,9,517.26,-357.83,0.09,0.0683,0.017,SSB
"100,120,708,000,664",27/04/2023,9,236.02,-162.71,0.09,0.0683,0.017,SSB
"100,120,708,000,665",28/04/2023,9,573.51,-394.36,0.09,0.0683,0.017,SSB
"100,120,708,000,666",29/04/2023,9,629.76,-431.37,0.09,0.0683,0.017,SSB
"100,120,708,000,667",28/04/2023,2,123.52,0,0.09,0.0683,0.017,SSB
"100,120,708,000,668",28/04/2023,9,236.02,-162.3,0.09,0.0683,0.017,SSB
"100,120,708,000,669",28/04/2023,9,517.26,-355.7,0.09,0.0683,0.017,SSB
"100,120,708,000,670",26/04/2023,9,517.26,-433.46,0.09,0.0683,0.017,SSB
"100,120,708,000,671",27/04/2023,6,348.57,-137.18,0.09,0.0683,0.017,SSB
"100,120,708,000,672",28/04/2023,9,123.52,-84.95,0.09,0.0683,0.017,SSB
"100,120,708,000,673",27/04/2023,9,179.77,-123.93,0.09,0.0683,0.017,SSB
"100,120,708,000,674",28/04/2023,9,179.77,-123.63,0.09,0.0683,0.017,SSB
"100,120,708,000,675",27/04/2023,9,188,-129.57,0.09,0.0683,0.017,SSB
"100,120,708,000,676",27/04/2023,9,517.26,-356.54,0.09,0.0683,0.017,SSB
"100,120,708,000,677",28/04/2023,9,292.27,-200.99,0.09,0.0683,0.017,SSB
"100,120,708,000,678",28/04/2023,2,123.52,0,0.09,0.0683,0.017,SSB
"100,120,708,000,679",28/04/2023,9,573.51,-394.36,0.09,0.0683,0.017,SSB
"100,120,708,000,680",28/04/2023,9,179.77,-123.63,0.09,0.0683,0.017,SSB
"100,120,708,000,681",28/04/2023,6,629.76,-247.13,0.09,0.0683,0.017,SSB
"100,120,708,000,682",27/04/2023,9,573.51,-395.32,0.09,0.0683,0.017,SSB
"100,120,708,000,683",25/04/2023,9,404.76,-280.37,0.09,0.0683,0.017,SSB
"100,120,708,000,684",28/04/2023,9,461.01,-317.01,0.09,0.0683,0.017,SSB
"100,120,708,000,685",27/04/2023,9,236.02,-162.71,0.09,0.0683,0.017,SSB
"100,120,708,000,686",27/04/2023,9,573.51,-395.32,0.09,0.0683,0.017,SSB
"100,120,708,000,687",28/04/2023,9,461.01,-388.29,0.09,0.0683,0.017,SSB
"100,120,708,000,688",28/04/2023,9,236.02,-162.3,0.09,0.0683,0.017,SSB
"100,120,708,000,689",28/04/2023,9,573.51,-394.36,0.09,0.0683,0.017,SSB
"100,120,708,000,690",28/04/2023,6,573.51,-225.03,0.09,0.0683,0.017,SSB
"100,120,708,000,691",28/04/2023,9,292.27,-200.99,0.09,0.0683,0.017,SSB
"100,120,708,000,692",28/04/2023,6,292.27,-114.69,0.09,0.0683,0.017,SSB
"100,120,708,000,693",28/04/2023,9,179.77,-123.63,0.09,0.0683,0.017,SSB
"100,120,708,000,694",28/04/2023,9,348.52,-239.66,0.09,0.0683,0.017,SSB
"100,120,708,000,695",28/04/2023,6,240.43,-94.33,0.09,0.0683,0.017,SSB
"100,120,708,000,696",28/04/2023,9,123.52,-84.17,0.09,0.0683,0.017,SSB
"100,120,708,000,697",28/04/2023,4,123.52,0.02,0.09,0.0683,0.017,SSB
"100,120,708,000,698",20/04/2023,9,263.02,-354.29,0.09,0.0683,0.017,SSB
"100,120,708,000,699",27/04/2023,9,573.51,-395.32,0.09,0.0683,0.017,SSB
"100,120,708,000,700",22/02/2023,9,517.26,-396.39,0.09,0.0683,0.017,SSB
"100,120,708,000,701",08/05/2023,9,404.76,-522.05,0.09,0.0683,0.017,SSB
"100,120,708,000,702",08/05/2023,9,404.76,-249.49,0.09,0.0683,0.017,SSB
"100,120,708,000,703",08/05/2023,9,776,-520.85,0.09,0.0683,0.017,SSB
"100,120,708,000,704",17/05/2023,9,123.52,-101.3,0.09,0.0683,0.017,SSB
"100,120,708,000,705",17/05/2023,9,292.27,-239.69,0.09,0.0683,0.017,SSB
"100,120,708,000,706",17/05/2023,9,404.76,-331.97,0.09,0.0683,0.017,SSB
"100,120,708,000,707",17/05/2023,9,292.27,597.54,0.09,0.0683,0.017,SSB
"100,120,708,000,708",17/05/2023,6,236.02,-138.11,0.09,0.0683,0.017,SSB
"100,120,708,000,709",17/05/2023,6,236.02,-138.11,0.09,0.0683,0.017,SSB
"100,120,708,000,710",17/05/2023,9,292.27,-334.87,0.09,0.0683,0.017,SSB
"100,120,708,000,711",17/05/2023,9,348.52,-285.85,0.09,0.0683,0.017,SSB
"100,120,708,000,712",17/05/2023,9,348.52,-56.75,0.09,0.0683,0.017,SSB
"100,120,708,000,713",17/05/2023,6,461.01,-269.75,0.09,0.0683,0.017,SSB
"100,120,708,000,714",17/05/2023,9,348.52,-285.85,0.09,0.0683,0.017,SSB
"100,120,708,000,715",17/05/2023,9,573.51,-470.35,0.09,0.0683,0.017,SSB
"100,120,708,000,716",17/05/2023,9,461.01,-378.08,0.09,0.0683,0.017,SSB
"100,120,708,000,717",17/05/2023,9,573.51,-93.46,0.09,0.0683,0.017,SSB
"100,120,708,000,718",17/05/2023,9,236.02,-193.57,0.09,0.0683,0.017,SSB
"100,120,708,000,719",17/05/2023,9,517.26,-424.22,0.09,0.0683,0.017,SSB
"100,120,708,000,720",17/05/2023,9,573.51,-470.35,0.09,0.0683,0.017,SSB
"100,120,708,000,721",15/05/2023,9,461.01,-379.94,0.09,0.0683,0.017,SSB
"100,120,708,000,722",17/05/2023,9,573.51,-470.35,0.09,0.0683,0.017,SSB
"100,120,708,000,723",17/05/2023,9,573.51,-470.35,0.09,0.0683,0.017,SSB
"100,120,708,000,724",17/05/2023,9,461.01,-378.08,0.09,0.0683,0.017,SSB
"100,120,708,000,725",17/05/2023,9,461.01,-75.12,0.09,0.0683,0.017,SSB
"100,120,708,000,726",17/05/2023,5,179.77,-84.21,0.09,0.0683,0.017,SSB
"100,120,708,000,727",19/05/2023,9,348.52,-284.47,0.09,0.0683,0.017,SSB
"100,120,708,000,728",22/05/2023,9,236.01,-191.16,0.09,0.0683,0.017,SSB
"100,120,708,000,729",22/05/2023,9,517.26,-419.14,0.09,0.0683,0.017,SSB
"100,120,708,000,730",23/05/2023,9,528,-383.44,0.09,0.0683,0.017,SSB
"100,120,708,000,731",22/05/2023,9,292.27,-47.03,0.09,0.0683,0.017,SSB
"100,120,708,000,732",18/05/2023,9,236.02,-193.1,0.09,0.0683,0.017,SSB
"100,120,708,000,733",22/05/2023,6,461.01,-267.34,0.09,0.0683,0.017,SSB
"100,120,708,000,734",19/05/2023,6,348.52,-203.21,0.09,0.0683,0.017,SSB
"100,120,708,000,735",19/05/2023,9,629.76,-514,0.09,0.0683,0.017,SSB
"100,120,708,000,736",17/05/2023,9,123.52,-101.3,0.09,0.0683,0.017,SSB
"100,120,708,000,737",19/05/2023,9,573.51,-468.1,0.09,0.0683,0.017,SSB
"100,120,708,000,738",23/05/2023,9,123.56,-100.04,0.09,0.0683,0.017,SSB
"100,120,708,000,739",23/05/2023,9,686,-554.54,0.09,0.0683,0.017,SSB
"100,120,708,000,740",23/05/2023,9,461.01,0.16,0.09,0.0683,0.017,SSB
"100,120,708,000,741",23/05/2023,9,292.27,-236.25,0.09,0.0683,0.017,SSB
"100,120,708,000,742",23/05/2023,9,348.52,-0.02,0.09,0.0683,0.017,SSB
"100,120,708,000,743",23/05/2023,9,236.02,0,0.09,0.0683,0.017,SSB
"100,120,708,000,744",23/05/2023,9,348.52,-281.72,0.09,0.0683,0.017,SSB
"100,120,708,000,745",23/05/2023,9,461.01,-372.64,0.09,0.0683,0.017,SSB
"100,120,708,000,746",23/05/2023,9,292.27,-236.25,0.09,0.0683,0.017,SSB
"100,120,708,000,747",23/05/2023,9,292.27,-236.25,0.09,0.0683,0.017,SSB
"100,120,708,000,748",26/05/2023,9,236.02,-188.5,0.09,0.0683,0.017,SSB
"100,120,708,000,749",23/05/2023,9,517.26,-418.14,0.09,0.0683,0.017,SSB
"100,120,708,000,750",23/05/2023,9,461.01,-372.64,0.09,0.0683,0.017,SSB
"100,120,708,000,751",23/05/2023,9,461.01,-372.64,0.09,0.0683,0.017,SSB
"100,120,708,000,752",23/05/2023,9,517.26,-418.14,0.09,0.0683,0.017,SSB
"100,120,708,000,753",24/05/2023,9,517.26,-417.14,0.09,0.0683,0.017,SSB
"100,120,708,000,754",26/05/2023,9,461.01,-369.97,0.09,0.0683,0.017,SSB
"100,120,708,000,755",26/05/2023,9,573.51,-460.23,0.09,0.0683,0.017,SSB
"100,120,708,000,756",26/05/2023,9,629.76,-503.95,0.09,0.0683,0.017,SSB
"100,120,708,000,757",24/05/2023,9,123.52,-99.6,0.09,0.0683,0.017,SSB
"100,120,708,000,758",30/05/2023,9,573.51,-455.84,0.09,0.0683,0.017,SSB
"100,120,708,000,759",26/05/2023,6,239.09,-137.65,0.09,0.0683,0.017,SSB
"100,120,708,000,760",30/05/2023,9,404.67,-321.6,0.09,0.0683,0.017,SSB
"100,120,708,000,761",30/05/2023,9,179.77,-142.89,0.09,0.0683,0.017,SSB
"100,120,708,000,762",29/05/2023,9,600,-468.04,0.09,0.0683,0.017,SSB
"100,120,708,000,763",29/05/2023,9,348.52,-54.89,0.09,0.0683,0.017,SSB
"100,120,708,000,764",30/05/2023,6,355.13,-203.05,0.09,0.0683,0.017,SSB
"100,120,708,000,765",29/05/2023,9,742.25,-826.23,0.09,0.0683,0.017,SSB
"100,120,708,000,766",30/05/2023,6,461.01,-263.58,0.09,0.0683,0.017,SSB
"100,120,708,000,767",30/05/2023,9,629.76,-500.5,0.09,0.0683,0.017,SSB
"100,120,708,000,768",30/05/2023,9,292.27,-232.32,0.09,0.0683,0.017,SSB
"100,120,708,000,769",30/05/2023,9,573.51,-462.5,0.09,0.0683,0.017,SSB
"100,120,708,000,770",29/05/2023,9,461.01,-367.3,0.09,0.0683,0.017,SSB
"100,120,708,000,771",30/05/2023,6,348.52,-199.24,0.09,0.0683,0.017,SSB
"100,120,708,000,772",01/06/2023,6,292.27,-166.5,0.09,0.0683,0.017,SSB
"100,120,708,000,773",01/06/2023,9,123.52,-0.01,0.09,0.0683,0.017,SSB
"100,120,708,000,774",01/06/2023,6,629.76,-125.75,0.09,0.0683,0.017,SSB
"100,120,708,000,775",01/06/2023,6,292.27,-166.5,0.09,0.0683,0.017,SSB
"100,120,708,000,776",01/06/2023,9,348.52,-275.69,0.09,0.0683,0.017,SSB
"100,120,708,000,777",01/06/2023,9,686,-542.63,0.09,0.0683,0.017,SSB
"100,120,708,000,778",01/06/2023,9,236.02,-186.97,0.09,0.0683,0.017,SSB
"100,120,708,000,779",02/06/2023,9,404.76,-319.38,0.09,0.0683,0.017,SSB
"100,120,708,000,780",01/06/2023,6,573.51,-391.12,0.09,0.0683,0.017,SSB
"100,120,708,000,781",01/06/2023,9,629.76,-498.15,0.09,0.0683,0.017,SSB
"100,120,708,000,782",16/06/2023,9,292.27,-270.68,0.09,0.0683,0.017,SSB
"100,120,708,000,783",16/06/2023,9,461.01,-426.98,0.09,0.0683,0.017,SSB
"100,120,708,000,784",16/06/2023,9,404.76,-374.9,0.09,0.0683,0.017,SSB
"100,120,708,000,785",16/06/2023,9,236.02,-218.59,0.09,0.0683,0.017,SSB
"100,120,708,000,786",16/06/2023,9,686,-635.36,0.09,0.0683,0.017,SSB
"100,120,708,000,787",16/06/2023,9,742.25,-687.46,0.09,0.0683,0.017,SSB
"100,120,708,000,788",16/06/2023,9,573.51,-531.19,0.09,0.0683,0.017,SSB
"100,120,708,000,789",16/06/2023,9,573.51,-531.19,0.09,0.0683,0.017,SSB
"100,120,708,000,790",20/06/2023,9,292.27,-220.92,0.09,0.0683,0.017,SSB
"100,120,708,000,791",16/06/2023,9,179.77,-166.49,0.09,0.0683,0.017,SSB
"100,120,708,000,792",20/06/2023,9,573.51,-526.06,0.09,0.0683,0.017,SSB
"100,120,708,000,793",20/06/2023,6,123.52,-93.29,0.09,0.0683,0.017,SSB
"100,120,708,000,794",20/06/2023,6,461.01,-348.18,0.09,0.0683,0.017,SSB
"100,120,708,000,795",16/06/2023,9,123.52,-114.38,0.09,0.0683,0.017,SSB
"100,120,708,000,796",19/06/2023,9,573.51,-527.34,0.09,0.0683,0.017,SSB
"100,120,708,000,797",20/06/2023,9,123.52,-113.31,0.09,0.0683,0.017,SSB
"100,120,708,000,798",20/06/2023,9,629.76,-577.66,0.09,0.0683,0.017,SSB
"100,120,708,000,799",16/06/2023,9,573.51,-531.19,0.09,0.0683,0.017,SSB
"100,120,708,000,800",20/06/2023,9,461.01,-422.89,0.09,0.0683,0.017,SSB
"100,120,708,000,801",14/06/2023,9,517.26,-481.42,0.09,0.0683,0.017,SSB
"100,120,708,000,802",20/06/2023,9,629.76,-577.66,0.09,0.0683,0.017,SSB
"100,120,708,000,803",20/06/2023,9,573.51,-526.06,0.09,0.0683,0.017,SSB
"100,120,708,000,804",16/06/2023,3,292.27,-111.27,0.09,0.0683,0.017,SSB
"100,120,708,000,805",20/06/2023,6,200,-151.07,0.09,0.0683,0.017,SSB
"100,120,708,000,806",20/06/2023,6,179.77,-135.77,0.09,0.0683,0.017,SSB
"100,120,708,000,807",20/06/2023,9,123.52,-113.31,0.09,0.0683,0.017,SSB
"100,120,708,000,808",20/06/2023,9,123.52,-113.31,0.09,0.0683,0.017,SSB
"100,120,708,000,809",21/06/2023,9,123.52,-113.03,0.09,0.0683,0.017,SSB
"100,120,708,000,810",21/06/2023,9,573.51,-524.8,0.09,0.0683,0.017,SSB
"100,120,708,000,811",14/06/2023,9,404.76,-376.7,0.09,0.0683,0.017,SSB
"100,120,708,000,812",14/06/2023,9,236.02,430.35,0.09,0.0683,0.017,SSB
"100,120,708,000,813",21/06/2023,9,487,-602.5,0.09,0.0683,0.017,SSB
"100,120,708,000,814",28/06/2023,9,236.02,-212.17,0.09,0.0683,0.017,SSB
"100,120,708,000,815",26/06/2023,9,123.52,-111.66,0.09,0.0683,0.017,SSB
"100,120,708,000,816",23/06/2023,9,236.02,-214.93,0.09,0.0683,0.017,SSB
"100,120,708,000,817",22/06/2023,9,573.51,-525.3,0.09,0.0683,0.017,SSB
"100,120,708,000,818",26/06/2023,9,573.51,-518.51,0.09,0.0683,0.017,SSB
"100,120,708,000,819",27/06/2023,9,179.77,-162.15,0.09,0.0683,0.017,SSB
"100,120,708,000,820",27/06/2023,9,573.51,-517.26,0.09,0.0683,0.017,SSB
"100,120,708,000,821",22/06/2023,3,123.52,-46.51,0.09,0.0683,0.017,SSB
"100,120,708,000,822",22/06/2023,6,461.01,-346.96,0.09,0.0683,0.017,SSB
"100,120,708,000,823",28/06/2023,9,348.52,-313.58,0.09,0.0683,0.017,SSB
"100,120,708,000,824",27/06/2023,9,517.26,-466.54,0.09,0.0683,0.017,SSB
"100,120,708,000,825",27/06/2023,9,686,-618.73,0.09,0.0683,0.017,SSB
"100,120,708,000,826",28/06/2023,9,236.02,-212.35,0.09,0.0683,0.017,SSB
"100,120,708,000,827",26/06/2023,9,461.01,-416.82,0.09,0.0683,0.017,SSB
"100,120,708,000,828",26/06/2023,9,179.77,-49.23,0.09,0.0683,0.017,SSB
"100,120,708,000,829",22/06/2023,6,461.01,-346.96,0.09,0.0683,0.017,SSB
"100,120,708,000,830",29/06/2023,6,292.27,-242.23,0.09,0.0683,0.017,SSB
"100,120,708,000,831",23/06/2023,9,236.07,-215.01,0.09,0.0683,0.017,SSB
"100,120,708,000,832",28/06/2023,9,179.77,-161.75,0.09,0.0683,0.017,SSB
"100,120,708,000,833",27/06/2023,9,461.01,-415.8,0.09,0.0683,0.017,SSB
"100,120,708,000,834",21/06/2023,9,403.75,-369.46,0.09,0.0683,0.017,SSB
"100,120,708,000,835",22/06/2023,9,461.01,-420.85,0.09,0.0683,0.017,SSB
"100,120,708,000,836",22/06/2023,9,179.77,-164.1,0.09,0.0683,0.017,SSB
"100,120,708,000,837",22/06/2023,9,348.52,-318.15,0.09,0.0683,0.017,SSB
"100,120,708,000,838",23/06/2023,9,236.02,-214.93,0.09,0.0683,0.017,SSB
"100,120,708,000,839",23/06/2023,9,629.76,-573.5,0.09,0.0683,0.017,SSB
"100,120,708,000,840",23/06/2023,9,292.27,-266.14,0.09,0.0683,0.017,SSB
"100,120,708,000,841",28/06/2023,9,123.52,-111.13,0.09,0.0683,0.017,SSB
"100,120,708,000,842",28/06/2023,4,123.52,-69.03,0.09,0.0683,0.017,SSB
"100,120,708,000,843",23/06/2023,9,686,-624.73,0.09,0.0683,0.017,SSB
"100,120,708,000,844",26/06/2023,9,629.76,-569.36,0.09,0.0683,0.017,SSB
"100,120,708,000,845",23/06/2023,9,686,-624.73,0.09,0.0683,0.017,SSB
"100,120,708,000,846",23/06/2023,9,461.01,-419.82,0.09,0.0683,0.017,SSB
"100,120,708,000,847",28/06/2023,9,292.27,-262.98,0.09,0.0683,0.017,SSB
"100,120,708,000,848",28/06/2023,9,123.52,-91.57,0.09,0.0683,0.017,SSB
"100,120,708,000,849",29/06/2023,9,404.76,-363.31,0.09,0.0683,0.017,SSB
"100,120,708,000,850",30/06/2023,12,2300,-2200.94,0.09,0.0683,0.017,SSB
"100,120,708,000,851",29/06/2023,9,123.52,-110.88,0.09,0.0683,0.017,SSB
"100,120,708,000,852",29/06/2023,4,292.27,-238.11,0.09,0.0683,0.017,SSB
"100,120,708,000,853",29/06/2023,9,573.51,-514.79,0.09,0.0683,0.017,SSB
"100,120,708,000,854",03/07/2023,9,629.76,-559.86,0.09,0.0683,0.017,SSB
"100,120,708,000,855",03/07/2023,9,179.77,-131.69,0.09,0.0683,0.017,SSB
"100,120,708,000,856",03/07/2023,9,547,-486.2,0.09,0.0683,0.017,SSB
"100,120,708,000,857",04/07/2023,6,573.51,-422.48,0.09,0.0683,0.017,SSB
"100,120,708,000,858",03/07/2023,9,573.51,-509.84,0.09,0.0683,0.017,SSB
"100,120,708,000,859",03/07/2023,9,686,-609.85,0.09,0.0683,0.017,SSB
"100,120,708,000,860",19/07/2023,9,345.37,-351.5,0.09,0.0683,0.017,SSB
"100,120,708,000,861",19/07/2023,9,456.77,-464.88,0.09,0.0683,0.017,SSB
"100,120,708,000,862",25/07/2023,9,122.59,-122.98,0.09,0.0683,0.017,SSB
"100,120,708,000,863",25/07/2023,9,401.07,-402.33,0.09,0.0683,0.017,SSB
"100,120,708,000,864",25/07/2023,9,289.68,-290.6,0.09,0.0683,0.017,SSB
"100,120,708,000,865",25/07/2023,9,401.07,-402.33,0.09,0.0683,0.017,SSB
"100,120,708,000,866",19/07/2023,9,512.46,-521.57,0.09,0.0683,0.017,SSB
"100,120,708,000,867",19/07/2023,9,122.59,-124.77,0.09,0.0683,0.017,SSB
"100,120,708,000,868",19/07/2023,9,686,-698.18,0.09,0.0683,0.017,SSB
"100,120,708,000,869",19/07/2023,9,679.55,-691.63,0.09,0.0683,0.017,SSB
"100,120,708,000,870",19/07/2023,9,740,-753.15,0.09,0.0683,0.017,SSB
"100,120,708,000,871",19/07/2023,9,345.37,-351.51,0.09,0.0683,0.017,SSB
"100,120,708,000,872",25/07/2023,9,456.77,-458.22,0.09,0.0683,0.017,SSB
"100,120,708,000,873",25/07/2023,9,456.77,-458.22,0.09,0.0683,0.017,SSB
"100,120,708,000,874",25/07/2023,9,456.77,-458.22,0.09,0.0683,0.017,SSB
"100,120,708,000,875",25/07/2023,9,401.07,-402.33,0.09,0.0683,0.017,SSB
"100,120,708,000,876",25/07/2023,9,345.37,-346.45,0.09,0.0683,0.017,SSB
"100,120,708,000,877",25/07/2023,9,573.51,-575.28,0.09,0.0683,0.017,SSB
"100,120,708,000,878",21/07/2023,9,679.55,-688.25,0.09,0.0683,0.017,SSB
"100,120,708,000,879",21/07/2023,9,348.52,-353.01,0.09,0.0683,0.017,SSB
"100,120,708,000,880",19/07/2023,9,568.16,-578.26,0.09,0.0683,0.017,SSB
"100,120,708,000,881",19/07/2023,9,345.37,-351.5,0.09,0.0683,0.017,SSB
"100,120,708,000,882",19/07/2023,9,735.25,-748.32,0.09,0.0683,0.017,SSB
"100,120,708,000,883",25/07/2023,9,345.37,-346.45,0.09,0.0683,0.017,SSB
"100,120,708,000,884",19/07/2023,9,568.16,-578.26,0.09,0.0683,0.017,SSB
"100,120,708,000,885",25/07/2023,9,233.98,-234.71,0.09,0.0683,0.017,SSB
"100,120,708,000,886",26/07/2023,9,289.68,-289.89,0.09,0.0683,0.017,SSB
"100,120,708,000,887",26/07/2023,9,456.77,-457.1,0.09,0.0683,0.017,SSB
"100,120,708,000,888",19/07/2023,6,178.28,-164.45,0.09,0.0683,0.017,SSB
"100,120,708,000,889",19/07/2023,9,122.59,-124.77,0.09,0.0683,0.017,SSB
"100,120,708,000,890",26/07/2023,3,233.98,-170.64,0.09,0.0683,0.017,SSB
"100,120,708,000,891",26/07/2023,9,623.86,-624.32,0.09,0.0683,0.017,SSB
"100,120,708,000,892",26/07/2023,9,233.98,-234.14,0.09,0.0683,0.017,SSB
"100,120,708,000,893",26/07/2023,5,345.37,-328.72,0.09,0.0683,0.017,SSB
"100,120,708,000,894",25/07/2023,9,568.16,-569.95,0.09,0.0683,0.017,SSB
"100,120,708,000,895",26/07/2023,9,512.46,-512.83,0.09,0.0683,0.017,SSB
"100,120,708,000,896",19/07/2023,9,345.37,-351.5,0.09,0.0683,0.017,SSB
"100,120,708,000,897",26/07/2023,9,178.28,-178.39,0.09,0.0683,0.017,SSB
"100,120,708,000,898",26/07/2023,9,122.59,-122.66,0.09,0.0683,0.017,SSB
"100,120,708,000,899",25/07/2023,6,568.16,-518.52,0.09,0.0683,0.017,SSB
"100,120,708,000,900",31/07/2023,9,289.68,-286.42,0.09,0.0683,0.017,SSB
"100,120,708,000,901",31/07/2023,9,456.77,-451.63,0.09,0.0683,0.017,SSB
"100,120,708,000,902",28/07/2023,9,679.55,-676.75,0.09,0.0683,0.017,SSB
"100,120,708,000,903",19/07/2023,9,629.76,-640.95,0.09,0.0683,0.017,SSB
"100,120,708,000,904",27/07/2023,9,345.37,-344.78,0.09,0.0683,0.017,SSB
"100,120,708,000,905",27/07/2023,9,122.59,-122.36,0.09,0.0683,0.017,SSB
"100,120,708,000,906",28/07/2023,9,345.37,-343.97,0.09,0.0683,0.017,SSB
"100,120,708,000,907",28/07/2023,9,233.98,-233.02,0.09,0.0683,0.017,SSB
"100,120,708,000,908",25/07/2023,9,679.55,-681.96,0.09,0.0683,0.017,SSB
"100,120,708,000,909",27/07/2023,9,122.59,-122.36,0.09,0.0683,0.017,SSB
"100,120,708,000,910",27/07/2023,9,345.37,-344.78,0.09,0.0683,0.017,SSB
"100,120,708,000,911",28/07/2023,9,623.86,-621.38,0.09,0.0683,0.017,SSB
"100,120,708,000,912",27/07/2023,7,902.34,-869.37,0.09,0.0683,0.017,SSB
"100,120,708,000,913",28/07/2023,9,401.07,-399.43,0.09,0.0683,0.017,SSB
"100,120,708,000,914",28/07/2023,9,178.28,-177.53,0.09,0.0683,0.017,SSB
"100,120,708,000,915",31/07/2023,9,200,-197.73,0.09,0.0683,0.017,SSB
"100,120,708,000,916",28/07/2023,9,623.86,-621.32,0.09,0.0683,0.017,SSB
"100,120,708,000,917",13/05/2023,9,289.68,-239.99,0.09,0.0683,0.017,SSB
"100,120,708,000,918",18/05/2023,9,568.16,-464.79,0.09,0.0683,0.017,SSB
"100,120,708,000,919",30/07/2023,9,348.52,-290.42,0.09,0.0683,0.017,SSB
"100,120,708,000,920",01/08/2023,9,512.46,-505.48,0.09,0.0683,0.017,SSB
"100,120,708,000,921",01/08/2023,9,233.98,-230.79,0.09,0.0683,0.017,SSB
"100,120,708,000,922",01/08/2023,9,568.16,-560.4,0.09,0.0683,0.017,SSB
"100,120,708,000,923",01/08/2023,9,289.68,-285.73,0.09,0.0683,0.017,SSB
"100,120,708,000,924",01/08/2023,9,568.16,-560.4,0.09,0.0683,0.017,SSB
"100,120,708,000,925",01/08/2023,9,289.68,-285.73,0.09,0.0683,0.017,SSB
"100,120,708,000,926",01/08/2023,9,401.07,-395.58,0.09,0.0683,0.017,SSB
